File,BGbase,Color_change,CorrAns,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp.keys,key_resp.corr,key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
images/pbg_ru_2.png,images/pbg_ru_0.png,154.0,right,5,2,77,2,down,0,1.9467403000162449,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_7.png,images/pbg_ru_0.png,164.0,up,5,3,78,7,up,1,1.5984318999981042,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_13.png,images/pbg_ru_0.png,176.0,down,5,4,79,13,down,1,1.4986177000100724,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_6.png,images/pbg_ru_0.png,162.0,right,5,5,80,6,down,0,1.8362411999842152,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_14.png,images/pbg_ru_0.png,178.0,right,5,6,81,14,right,1,1.4587571999873035,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_1.png,images/pbg_ru_0.png,152.0,down,5,7,82,1,up,0,2.5945672999951057,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_4.png,images/pbg_ru_0.png,158.0,left,5,8,83,4,up,0,2.186654200020712,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_0.png,images/pbg_ru_0.png,150.0,up,5,9,84,0,a,0,1.7585455999942496,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_10.png,images/pbg_ru_0.png,170.0,right,5,10,85,10,right,1,1.5303141999756917,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_3.png,images/pbg_ru_0.png,156.0,down,5,11,86,3,right,0,2.0899426999967545,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_8.png,images/pbg_ru_0.png,166.0,left,5,12,87,8,left,1,1.4856137000024319,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_12.png,images/pbg_ru_0.png,174.0,down,5,13,88,12,down,1,1.5056255999952555,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_5.png,images/pbg_ru_0.png,160.0,left,5,14,89,5,down,0,2.2385733000119217,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_4.png,images/pbg_ru_0.png,158.0,left,6,0,90,4,left,1,2.0266007000172976,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_11.png,images/pbg_ru_0.png,172.0,up,6,1,91,11,up,1,1.429156600002898,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_9.png,images/pbg_ru_0.png,168.0,right,6,2,92,9,right,1,1.499158399994485,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_7.png,images/pbg_ru_0.png,164.0,up,6,3,93,7,up,1,1.5472121000057086,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_6.png,images/pbg_ru_0.png,162.0,right,6,4,94,6,right,1,1.4894901999796275,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_8.png,images/pbg_ru_0.png,166.0,left,6,5,95,8,left,1,1.5007959000067785,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_1.png,images/pbg_ru_0.png,152.0,down,6,6,96,1,up,0,1.8016952000034507,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_10.png,images/pbg_ru_0.png,170.0,right,6,7,97,10,right,1,1.47630839998601,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_12.png,images/pbg_ru_0.png,174.0,down,6,8,98,12,down,1,1.4491147999942768,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_3.png,images/pbg_ru_0.png,156.0,down,6,9,99,3,down,1,1.5741671999858227,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_14.png,images/pbg_ru_0.png,178.0,right,6,10,100,14,right,1,1.654082599998219,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_2.png,images/pbg_ru_0.png,154.0,right,6,11,101,2,right,1,2.1506721999903675,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_0.png,images/pbg_ru_0.png,150.0,up,6,12,102,0,a,0,1.730791500012856,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_5.png,images/pbg_ru_0.png,160.0,left,6,13,103,5,left,1,1.8679455000092275,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_13.png,images/pbg_ru_0.png,176.0,down,6,14,104,13,down,1,1.4802359000022989,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_2.png,images/pbg_ru_0.png,154.0,right,7,0,105,2,right,1,1.7709130000148434,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_3.png,images/pbg_ru_0.png,156.0,down,7,1,106,3,right,0,3.42360139999073,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_11.png,images/pbg_ru_0.png,172.0,up,7,2,107,11,up,1,1.4059416000091005,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_8.png,images/pbg_ru_0.png,166.0,left,7,3,108,8,left,1,1.4704930000007153,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_6.png,images/pbg_ru_0.png,162.0,right,7,4,109,6,right,1,1.4198369999940041,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
images/pbg_ru_1.png,images/pbg_ru_0.png,152.0,down,7,5,110,1,a,0,2.613895600021351,sahil_r,001,2020_Dec_09_1525,hue_diff,2020.2.10,59.993580686875895,
